Sample_ID,Diagnosis,Gene,Expression
792,Healthy,Gene_366,0.048686
792,Healthy,Gene_367,0.230092
792,Healthy,Gene_482,0.9279
792,Healthy,Gene_521,0.062014
792,Healthy,Gene_588,0.046474
792,Healthy,Gene_607,0.597399
792,Healthy,Gene_646,0.934235
792,Healthy,Gene_650,0.607293
792,Healthy,Gene_781,0.818665
792,Healthy,Gene_816,0.859924
792,Healthy,Gene_818,0.220252
792,Healthy,Gene_84,0.361678
792,Healthy,Gene_850,0.220492
792,Healthy,Gene_916,0.276613
792,Healthy,Gene_969,0.910017
793,ALL,Gene_149,0.036829
793,ALL,Gene_187,0.218317
793,ALL,Gene_244,0.016647
793,ALL,Gene_285,0.301544
793,ALL,Gene_354,0.109899
793,ALL,Gene_366,0.781925
793,ALL,Gene_367,0.904676
793,ALL,Gene_482,0.603114
793,ALL,Gene_521,0.743248
793,ALL,Gene_588,0.083322
793,ALL,Gene_607,0.732362
793,ALL,Gene_646,0.857792
793,ALL,Gene_650,0.454045
793,ALL,Gene_781,0.930793
793,ALL,Gene_816,0.465856
793,ALL,Gene_818,0.741454
793,ALL,Gene_84,0.816693
793,ALL,Gene_850,0.902297
793,ALL,Gene_916,0.084382
793,ALL,Gene_969,0.427806
794,ALL,Gene_149,0.571347
794,ALL,Gene_187,0.17102
794,ALL,Gene_244,0.059792
794,ALL,Gene_285,0.851926
794,ALL,Gene_354,0.497925
794,ALL,Gene_366,0.89134
794,ALL,Gene_367,0.023438
794,ALL,Gene_482,0.128306
794,ALL,Gene_521,0.925686
794,ALL,Gene_588,0.850796
794,ALL,Gene_607,0.796923
794,ALL,Gene_646,0.0314
794,ALL,Gene_650,0.777298
794,ALL,Gene_781,0.50692
794,ALL,Gene_816,0.237467
794,ALL,Gene_818,0.398809
794,ALL,Gene_84,0.022216
794,ALL,Gene_850,0.913153
794,ALL,Gene_916,0.185894
794,ALL,Gene_969,0.07397
795,ALL,Gene_149,0.682942
795,ALL,Gene_187,0.014842
795,ALL,Gene_244,0.480604
795,ALL,Gene_285,0.961813
795,ALL,Gene_354,0.164164
795,ALL,Gene_366,0.129599
795,ALL,Gene_367,0.08243
795,ALL,Gene_482,0.015625
795,ALL,Gene_521,0.285569
795,ALL,Gene_588,0.085153
795,ALL,Gene_607,0.803824
795,ALL,Gene_646,0.815146
795,ALL,Gene_650,0.85373
795,ALL,Gene_781,0.639195
795,ALL,Gene_816,0.645489
795,ALL,Gene_818,0.285185
795,ALL,Gene_84,0.701175
795,ALL,Gene_850,0.603058
795,ALL,Gene_916,0.220413
795,ALL,Gene_969,0.983608
796,Healthy,Gene_149,0.19529
796,Healthy,Gene_187,0.946894
796,Healthy,Gene_244,0.604794
796,Healthy,Gene_285,0.081815
796,Healthy,Gene_354,0.795275
796,Healthy,Gene_366,0.263208
796,Healthy,Gene_367,0.296904
796,Healthy,Gene_482,0.684982
796,Healthy,Gene_521,0.593352
796,Healthy,Gene_588,0.838697
796,Healthy,Gene_607,0.627396
796,Healthy,Gene_646,0.803031
796,Healthy,Gene_650,0.511827
796,Healthy,Gene_781,0.359724
796,Healthy,Gene_816,0.881515
796,Healthy,Gene_818,0.010795
796,Healthy,Gene_84,0.771049
796,Healthy,Gene_850,0.817249
796,Healthy,Gene_916,0.715321
796,Healthy,Gene_969,0.077969
797,AML,Gene_149,0.960519
797,AML,Gene_187,0.214139
797,AML,Gene_244,0.953974
797,AML,Gene_285,0.999856
797,AML,Gene_354,0.414899
797,AML,Gene_366,0.642905
797,AML,Gene_367,0.421203
797,AML,Gene_482,0.911605
797,AML,Gene_521,0.273602
797,AML,Gene_588,0.787876
797,AML,Gene_607,0.709243
797,AML,Gene_646,0.514891
797,AML,Gene_650,0.167924
797,AML,Gene_781,0.867228
797,AML,Gene_816,0.67832
797,AML,Gene_818,0.626835
797,AML,Gene_84,0.966674
797,AML,Gene_850,0.504352
797,AML,Gene_916,0.826988
797,AML,Gene_969,0.5974
798,ALL,Gene_149,0.355475
798,ALL,Gene_187,0.549807
798,ALL,Gene_244,0.915125
798,ALL,Gene_285,0.787083
798,ALL,Gene_354,0.072241
798,ALL,Gene_366,0.707257
798,ALL,Gene_367,0.319644
798,ALL,Gene_482,0.146541
798,ALL,Gene_521,0.929216
798,ALL,Gene_588,0.611724
798,ALL,Gene_607,0.747339
798,ALL,Gene_646,0.459705
798,ALL,Gene_650,0.671202
798,ALL,Gene_781,0.039746
798,ALL,Gene_816,0.524101
798,ALL,Gene_818,0.884597
798,ALL,Gene_84,0.333941
798,ALL,Gene_850,0.453299
798,ALL,Gene_916,0.253725
798,ALL,Gene_969,0.53231
799,ALL,Gene_149,0.291406
799,ALL,Gene_187,0.943461
799,ALL,Gene_244,0.177143
799,ALL,Gene_285,0.049018
799,ALL,Gene_354,0.053277
799,ALL,Gene_366,0.554126
799,ALL,Gene_367,0.741059
799,ALL,Gene_482,0.030414
799,ALL,Gene_521,0.452617
799,ALL,Gene_588,0.800094
799,ALL,Gene_607,0.873365
799,ALL,Gene_646,0.96285
799,ALL,Gene_650,0.577292
799,ALL,Gene_781,0.296554
799,ALL,Gene_816,0.713485
799,ALL,Gene_818,0.107022
799,ALL,Gene_84,0.192575
799,ALL,Gene_850,0.88003
799,ALL,Gene_916,0.197416
799,ALL,Gene_969,0.630588
800,ALL,Gene_149,0.883058
800,ALL,Gene_187,0.148125
800,ALL,Gene_244,0.244224
800,ALL,Gene_285,0.277363
800,ALL,Gene_354,0.500056
800,ALL,Gene_366,0.84436
800,ALL,Gene_367,0.930911
800,ALL,Gene_482,0.658904
800,ALL,Gene_521,0.738501
800,ALL,Gene_588,0.085925
800,ALL,Gene_607,0.670157
800,ALL,Gene_646,0.733626
800,ALL,Gene_650,0.572706
800,ALL,Gene_781,0.610014
800,ALL,Gene_816,0.268804
800,ALL,Gene_818,0.330124
800,ALL,Gene_84,0.873756
800,ALL,Gene_850,0.311548
800,ALL,Gene_916,0.418165
800,ALL,Gene_969,0.567491
801,ALL,Gene_149,0.36506
801,ALL,Gene_187,0.840957
801,ALL,Gene_244,0.460453
801,ALL,Gene_285,0.092635
801,ALL,Gene_354,0.244171
801,ALL,Gene_366,0.592074
801,ALL,Gene_367,0.585307
801,ALL,Gene_482,0.101713
801,ALL,Gene_521,0.059001
801,ALL,Gene_588,0.417264
801,ALL,Gene_607,0.831344
801,ALL,Gene_646,0.140857
801,ALL,Gene_650,0.239174
801,ALL,Gene_781,0.698283
801,ALL,Gene_816,0.610816
801,ALL,Gene_818,0.341043
801,ALL,Gene_84,0.825622
801,ALL,Gene_850,0.659997
801,ALL,Gene_916,0.07768
801,ALL,Gene_969,0.424413
802,ALL,Gene_149,0.685519
802,ALL,Gene_187,0.328514
802,ALL,Gene_244,0.698039
802,ALL,Gene_285,0.831806
802,ALL,Gene_354,0.891898
802,ALL,Gene_366,0.154686
802,ALL,Gene_367,0.359117
802,ALL,Gene_482,0.450644
802,ALL,Gene_521,0.588074
802,ALL,Gene_588,0.838557
802,ALL,Gene_607,0.499428
802,ALL,Gene_646,0.102261
802,ALL,Gene_650,0.548173
802,ALL,Gene_781,0.763059
802,ALL,Gene_816,0.568768
802,ALL,Gene_818,0.531405
802,ALL,Gene_84,0.06976
802,ALL,Gene_850,0.344255
802,ALL,Gene_916,0.20415
802,ALL,Gene_969,0.615803
803,Healthy,Gene_149,1.0
803,Healthy,Gene_187,0.543406
803,Healthy,Gene_244,0.76191
803,Healthy,Gene_285,0.168824
803,Healthy,Gene_354,0.0248
803,Healthy,Gene_366,0.996479
803,Healthy,Gene_367,0.38597
803,Healthy,Gene_482,0.479948
803,Healthy,Gene_521,0.001487
803,Healthy,Gene_588,0.265728
803,Healthy,Gene_607,0.643525
803,Healthy,Gene_646,0.469403
803,Healthy,Gene_650,0.421941
803,Healthy,Gene_781,0.626968
803,Healthy,Gene_816,0.03243
803,Healthy,Gene_818,0.747653
803,Healthy,Gene_84,0.657529
803,Healthy,Gene_850,0.602195
803,Healthy,Gene_916,0.770136
803,Healthy,Gene_969,0.828622
804,AML,Gene_149,0.905856
804,AML,Gene_187,0.753269
804,AML,Gene_244,0.23838
804,AML,Gene_285,0.612018
804,AML,Gene_354,0.679313
804,AML,Gene_366,0.447122
804,AML,Gene_367,0.059182
804,AML,Gene_482,0.66361
804,AML,Gene_521,0.572444
804,AML,Gene_588,0.161151
804,AML,Gene_607,0.094197
804,AML,Gene_646,0.903511
804,AML,Gene_650,0.837171
804,AML,Gene_781,0.044794
804,AML,Gene_816,0.456648
804,AML,Gene_818,0.194937
804,AML,Gene_84,0.171498
804,AML,Gene_850,0.918978
804,AML,Gene_916,0.452523
804,AML,Gene_969,0.32497
805,AML,Gene_149,0.308511
805,AML,Gene_187,0.448935
805,AML,Gene_244,0.097328
805,AML,Gene_285,0.059617
805,AML,Gene_354,0.507716
805,AML,Gene_366,0.496326
805,AML,Gene_367,0.699144
805,AML,Gene_482,0.776283
805,AML,Gene_521,0.829251
805,AML,Gene_588,0.153264
805,AML,Gene_607,0.926881
805,AML,Gene_646,0.601351
805,AML,Gene_650,0.319861
805,AML,Gene_781,0.148382
805,AML,Gene_816,0.056734
805,AML,Gene_818,0.873693
805,AML,Gene_84,0.124587
805,AML,Gene_850,0.010736
805,AML,Gene_916,0.396446
805,AML,Gene_969,0.352948
806,Healthy,Gene_149,0.185951
806,Healthy,Gene_187,0.027136
806,Healthy,Gene_244,0.4298
806,Healthy,Gene_285,0.507785
806,Healthy,Gene_354,0.494602
806,Healthy,Gene_366,0.215686
806,Healthy,Gene_367,0.06183
806,Healthy,Gene_482,0.954177
806,Healthy,Gene_521,0.016319
806,Healthy,Gene_588,0.680633
806,Healthy,Gene_607,0.523107
806,Healthy,Gene_646,0.031584
806,Healthy,Gene_650,0.715252
806,Healthy,Gene_781,0.095933
806,Healthy,Gene_816,0.650754
806,Healthy,Gene_818,0.460305
806,Healthy,Gene_84,0.32923
806,Healthy,Gene_850,0.277452
806,Healthy,Gene_916,0.622986
806,Healthy,Gene_969,0.961229
807,AML,Gene_149,0.409747
807,AML,Gene_187,0.476247
807,AML,Gene_244,0.862371
807,AML,Gene_285,0.595038
807,AML,Gene_354,0.003032
807,AML,Gene_366,0.234727
807,AML,Gene_367,0.934008
807,AML,Gene_482,0.971294
807,AML,Gene_521,0.044776
807,AML,Gene_588,0.919585
807,AML,Gene_607,0.129325
807,AML,Gene_646,0.000515
807,AML,Gene_650,0.222672
807,AML,Gene_781,0.86355
807,AML,Gene_816,0.809241
807,AML,Gene_818,0.472106
807,AML,Gene_84,0.154737
807,AML,Gene_850,0.098288
807,AML,Gene_916,0.573981
807,AML,Gene_969,0.175478
808,Healthy,Gene_149,0.625293
808,Healthy,Gene_187,0.234723
808,Healthy,Gene_244,0.638326
808,Healthy,Gene_285,0.308933
808,Healthy,Gene_354,0.748454
808,Healthy,Gene_366,0.81929
808,Healthy,Gene_367,0.289995
808,Healthy,Gene_482,0.302488
808,Healthy,Gene_521,0.499924
808,Healthy,Gene_588,0.028191
808,Healthy,Gene_607,0.191322
808,Healthy,Gene_646,0.258878
808,Healthy,Gene_650,0.809791
808,Healthy,Gene_781,0.880115
808,Healthy,Gene_816,0.147278
808,Healthy,Gene_818,0.642568
808,Healthy,Gene_84,0.060677
808,Healthy,Gene_850,0.643845
808,Healthy,Gene_916,0.958736
808,Healthy,Gene_969,0.762261
809,Healthy,Gene_149,0.266748
809,Healthy,Gene_187,0.162994
809,Healthy,Gene_244,0.687646
809,Healthy,Gene_285,0.707724
809,Healthy,Gene_354,0.174873
809,Healthy,Gene_366,0.493031
809,Healthy,Gene_367,0.081554
809,Healthy,Gene_482,0.755856
809,Healthy,Gene_521,0.408028
809,Healthy,Gene_588,0.906591
809,Healthy,Gene_607,0.199632
809,Healthy,Gene_646,0.931465
809,Healthy,Gene_650,0.359771
809,Healthy,Gene_781,0.468333
809,Healthy,Gene_816,0.910936
809,Healthy,Gene_818,0.032808
809,Healthy,Gene_84,0.871364
809,Healthy,Gene_850,0.834513
809,Healthy,Gene_916,0.693733
809,Healthy,Gene_969,0.016207
810,ALL,Gene_149,0.565404
810,ALL,Gene_187,0.599494
810,ALL,Gene_244,0.655752
810,ALL,Gene_285,0.787298
810,ALL,Gene_354,0.749749
810,ALL,Gene_366,0.447202
810,ALL,Gene_367,0.065762
810,ALL,Gene_482,0.138672
810,ALL,Gene_521,0.537144
810,ALL,Gene_588,0.77503
810,ALL,Gene_607,0.785427
810,ALL,Gene_646,0.097884
810,ALL,Gene_650,0.52573
810,ALL,Gene_781,0.57478
810,ALL,Gene_816,0.38363
810,ALL,Gene_818,0.07609
810,ALL,Gene_84,0.359867
810,ALL,Gene_850,0.632844
810,ALL,Gene_916,0.020774
810,ALL,Gene_969,0.272748
811,AML,Gene_149,0.888999
811,AML,Gene_187,0.253395
811,AML,Gene_244,0.159298
811,AML,Gene_285,0.865176
811,AML,Gene_354,0.13648
811,AML,Gene_366,0.350759
811,AML,Gene_367,0.219921
811,AML,Gene_482,0.958249
811,AML,Gene_521,0.97173
811,AML,Gene_588,0.7541
811,AML,Gene_607,0.241695
811,AML,Gene_646,0.022593
811,AML,Gene_650,0.313142
811,AML,Gene_781,0.109834
811,AML,Gene_816,0.371067
811,AML,Gene_818,0.604903
811,AML,Gene_84,0.906376
811,AML,Gene_850,0.295524
811,AML,Gene_916,0.728831
811,AML,Gene_969,0.967147
812,AML,Gene_149,0.018475
812,AML,Gene_187,0.122397
812,AML,Gene_244,0.185979
812,AML,Gene_285,0.220581
812,AML,Gene_354,0.554369
812,AML,Gene_366,0.72235
812,AML,Gene_367,0.449671
812,AML,Gene_482,0.620052
812,AML,Gene_521,0.199602
812,AML,Gene_588,0.733049
812,AML,Gene_607,0.409501
812,AML,Gene_646,0.778065
812,AML,Gene_650,0.886356
812,AML,Gene_781,0.799855
812,AML,Gene_816,0.215681
812,AML,Gene_818,0.404185
812,AML,Gene_84,0.279073
812,AML,Gene_850,0.95937
812,AML,Gene_916,0.782116
812,AML,Gene_969,0.409976
813,Healthy,Gene_149,0.807826
813,Healthy,Gene_187,0.329044
813,Healthy,Gene_244,0.807852
813,Healthy,Gene_285,0.547806
813,Healthy,Gene_354,0.05098
813,Healthy,Gene_366,0.544944
813,Healthy,Gene_367,0.625932
813,Healthy,Gene_482,0.532722
813,Healthy,Gene_521,0.584801
813,Healthy,Gene_588,0.211217
813,Healthy,Gene_607,0.821531
813,Healthy,Gene_646,0.293278
813,Healthy,Gene_650,0.571354
813,Healthy,Gene_781,0.03496
813,Healthy,Gene_816,0.926843
813,Healthy,Gene_818,0.242323
813,Healthy,Gene_84,0.643105
813,Healthy,Gene_850,0.330606
813,Healthy,Gene_916,0.768472
813,Healthy,Gene_969,0.354895
814,Healthy,Gene_149,0.856066
814,Healthy,Gene_187,0.742481
814,Healthy,Gene_244,0.610427
814,Healthy,Gene_285,0.793206
814,Healthy,Gene_354,0.812959
814,Healthy,Gene_366,0.540156
814,Healthy,Gene_367,0.895328
814,Healthy,Gene_482,0.578892
814,Healthy,Gene_521,0.062832
814,Healthy,Gene_588,0.972596
814,Healthy,Gene_607,0.084075
814,Healthy,Gene_646,0.597613
814,Healthy,Gene_650,0.294745
814,Healthy,Gene_781,0.993767
814,Healthy,Gene_816,0.810598
814,Healthy,Gene_818,0.156087
814,Healthy,Gene_84,0.741443
814,Healthy,Gene_850,0.152838
814,Healthy,Gene_916,0.650033
814,Healthy,Gene_969,0.488156
815,AML,Gene_149,0.918851
815,AML,Gene_187,0.200911
815,AML,Gene_244,0.8205
815,AML,Gene_285,0.605348
815,AML,Gene_354,0.322188
815,AML,Gene_366,0.861134
815,AML,Gene_367,0.056629
815,AML,Gene_482,0.999551
815,AML,Gene_521,0.182497
815,AML,Gene_588,0.268108
815,AML,Gene_607,0.949748
815,AML,Gene_646,0.591933
815,AML,Gene_650,0.942608
815,AML,Gene_781,0.363424
815,AML,Gene_816,0.082591
815,AML,Gene_818,0.740384
815,AML,Gene_84,0.066532
815,AML,Gene_850,0.695872
815,AML,Gene_916,0.968853
815,AML,Gene_969,0.761223
816,ALL,Gene_149,0.994555
816,ALL,Gene_187,0.040994
816,ALL,Gene_244,0.496659
816,ALL,Gene_285,0.334782
816,ALL,Gene_354,0.642703
816,ALL,Gene_366,0.529344
816,ALL,Gene_367,0.012339
816,ALL,Gene_482,0.58981
816,ALL,Gene_521,0.015917
816,ALL,Gene_588,0.251546
816,ALL,Gene_607,0.414024
816,ALL,Gene_646,0.782099
816,ALL,Gene_650,0.625275
816,ALL,Gene_781,0.198395
816,ALL,Gene_816,0.419866
816,ALL,Gene_818,0.573111
816,ALL,Gene_84,0.661482
816,ALL,Gene_850,0.818793
816,ALL,Gene_916,0.099065
816,ALL,Gene_969,0.289528
817,ALL,Gene_149,0.986269
817,ALL,Gene_187,0.274026
817,ALL,Gene_244,0.932888
817,ALL,Gene_285,0.303642
817,ALL,Gene_354,0.049153
817,ALL,Gene_366,0.047015
817,ALL,Gene_367,0.719406
817,ALL,Gene_482,0.068573
817,ALL,Gene_521,0.66755
817,ALL,Gene_588,0.846603
817,ALL,Gene_607,0.645166
817,ALL,Gene_646,0.846623
817,ALL,Gene_650,0.553906
817,ALL,Gene_781,0.099268
817,ALL,Gene_816,0.922706
817,ALL,Gene_818,0.930836
817,ALL,Gene_84,0.382297
817,ALL,Gene_850,0.327007
817,ALL,Gene_916,0.463751
817,ALL,Gene_969,0.764758
818,ALL,Gene_149,0.805189
818,ALL,Gene_187,0.726033
818,ALL,Gene_244,0.786772
818,ALL,Gene_285,0.723811
818,ALL,Gene_354,0.794567
818,ALL,Gene_366,0.716179
818,ALL,Gene_367,0.296264
818,ALL,Gene_482,0.534326
818,ALL,Gene_521,0.880698
818,ALL,Gene_588,0.736653
818,ALL,Gene_607,0.945301
818,ALL,Gene_646,0.008578
818,ALL,Gene_650,0.595176
818,ALL,Gene_781,0.337963
818,ALL,Gene_816,0.407739
818,ALL,Gene_818,0.329327
818,ALL,Gene_84,0.810906
818,ALL,Gene_850,0.617797
818,ALL,Gene_916,0.407811
818,ALL,Gene_969,0.163882
819,AML,Gene_149,0.61172
819,AML,Gene_187,0.294397
819,AML,Gene_244,0.369717
819,AML,Gene_285,0.261291
819,AML,Gene_354,0.907899
819,AML,Gene_366,0.828915
819,AML,Gene_367,0.335027
819,AML,Gene_482,0.008512
819,AML,Gene_521,0.650207
819,AML,Gene_588,0.167296
819,AML,Gene_607,0.741997
819,AML,Gene_646,0.312317
819,AML,Gene_650,0.046252
819,AML,Gene_781,0.322352
819,AML,Gene_816,0.968702
819,AML,Gene_818,0.770315
819,AML,Gene_84,0.497922
819,AML,Gene_850,0.169443
819,AML,Gene_916,0.145724
819,AML,Gene_969,0.562323
820,AML,Gene_149,0.082782
820,AML,Gene_187,0.638468
820,AML,Gene_244,0.33032
820,AML,Gene_285,0.318332
820,AML,Gene_354,0.581562
820,AML,Gene_366,0.196761
820,AML,Gene_367,0.570937
820,AML,Gene_482,0.060897
820,AML,Gene_521,0.551514
820,AML,Gene_588,0.999937
820,AML,Gene_607,0.062487
820,AML,Gene_646,0.219062
820,AML,Gene_650,0.126992
820,AML,Gene_781,0.1891
820,AML,Gene_816,0.258356
820,AML,Gene_818,0.147983
820,AML,Gene_84,0.750403
820,AML,Gene_850,0.820463
820,AML,Gene_916,0.340509
820,AML,Gene_969,0.489522
821,Healthy,Gene_149,0.568664
821,Healthy,Gene_187,0.288357
821,Healthy,Gene_244,0.605492
821,Healthy,Gene_285,0.067332
821,Healthy,Gene_354,0.238093
821,Healthy,Gene_366,0.012192
821,Healthy,Gene_367,0.420529
821,Healthy,Gene_482,0.92654
821,Healthy,Gene_521,0.461824
821,Healthy,Gene_588,0.944239
821,Healthy,Gene_607,0.089988
821,Healthy,Gene_646,0.275095
821,Healthy,Gene_650,0.619057
821,Healthy,Gene_781,0.513582
821,Healthy,Gene_816,0.593451
821,Healthy,Gene_818,0.496575
821,Healthy,Gene_84,0.718986
821,Healthy,Gene_850,0.679463
821,Healthy,Gene_916,0.882323
821,Healthy,Gene_969,0.751122
822,AML,Gene_149,0.980854
822,AML,Gene_187,0.634905
822,AML,Gene_244,0.76953
822,AML,Gene_285,0.34229
822,AML,Gene_354,0.063796
822,AML,Gene_366,0.646883
822,AML,Gene_367,0.140869
822,AML,Gene_482,0.463497
822,AML,Gene_521,0.244719
822,AML,Gene_588,0.673443
822,AML,Gene_607,0.697129
822,AML,Gene_646,0.251695
822,AML,Gene_650,0.629354
822,AML,Gene_781,0.818457
822,AML,Gene_816,0.656025
822,AML,Gene_818,0.947527
822,AML,Gene_84,0.725616
822,AML,Gene_850,0.309976
822,AML,Gene_916,0.169807
822,AML,Gene_969,0.49441
823,ALL,Gene_149,0.913413
823,ALL,Gene_187,0.348502
823,ALL,Gene_244,0.853824
823,ALL,Gene_285,0.304466
823,ALL,Gene_354,0.115686
823,ALL,Gene_366,0.226941
823,ALL,Gene_367,0.819615
823,ALL,Gene_482,0.18336
823,ALL,Gene_521,0.664746
823,ALL,Gene_588,0.216254
823,ALL,Gene_607,0.584875
823,ALL,Gene_646,0.724821
823,ALL,Gene_650,0.131068
823,ALL,Gene_781,0.984748
823,ALL,Gene_816,0.325525
823,ALL,Gene_818,0.896515
823,ALL,Gene_84,0.856716
823,ALL,Gene_850,0.46927
823,ALL,Gene_916,0.482355
823,ALL,Gene_969,0.70549
824,ALL,Gene_149,0.152055
824,ALL,Gene_187,0.147475
824,ALL,Gene_244,0.352948
824,ALL,Gene_285,0.358976
824,ALL,Gene_354,0.305262
824,ALL,Gene_366,0.451805
824,ALL,Gene_367,0.507697
824,ALL,Gene_482,0.666419
824,ALL,Gene_521,0.169789
824,ALL,Gene_588,0.42654
824,ALL,Gene_607,0.962698
824,ALL,Gene_646,0.506032
824,ALL,Gene_650,0.180087
824,ALL,Gene_781,0.578407
824,ALL,Gene_816,0.659307
824,ALL,Gene_818,0.971292
824,ALL,Gene_84,0.085478
824,ALL,Gene_850,0.571269
824,ALL,Gene_916,0.709039
824,ALL,Gene_969,0.465907
825,AML,Gene_149,0.064164
825,AML,Gene_187,0.160513
825,AML,Gene_244,0.052073
825,AML,Gene_285,0.043683
825,AML,Gene_354,0.842973
825,AML,Gene_366,0.778246
825,AML,Gene_367,0.671531
825,AML,Gene_482,0.502687
825,AML,Gene_521,0.728846
825,AML,Gene_588,0.599901
825,AML,Gene_607,0.927576
825,AML,Gene_646,0.533614
825,AML,Gene_650,0.30685
825,AML,Gene_781,0.872827
825,AML,Gene_816,0.435534
825,AML,Gene_818,0.128655
825,AML,Gene_84,0.659417
825,AML,Gene_850,0.405181
825,AML,Gene_916,0.634113
825,AML,Gene_969,0.566982
826,AML,Gene_149,0.342097
826,AML,Gene_187,0.707872
826,AML,Gene_244,0.433174
826,AML,Gene_285,0.214024
826,AML,Gene_354,0.112337
826,AML,Gene_366,0.198493
826,AML,Gene_367,0.042135
826,AML,Gene_482,0.979774
826,AML,Gene_521,0.929872
826,AML,Gene_588,0.994085
826,AML,Gene_607,0.597853
826,AML,Gene_646,0.2708
826,AML,Gene_650,0.807166
826,AML,Gene_781,0.856545
826,AML,Gene_816,0.892648
826,AML,Gene_818,0.30009
826,AML,Gene_84,0.387474
826,AML,Gene_850,0.73778
826,AML,Gene_916,0.065275
826,AML,Gene_969,0.182046
827,ALL,Gene_149,0.152793
827,ALL,Gene_187,0.916177
827,ALL,Gene_244,0.017364
827,ALL,Gene_285,0.194682
827,ALL,Gene_354,0.226594
827,ALL,Gene_366,0.182446
827,ALL,Gene_367,0.173414
827,ALL,Gene_482,0.145794
827,ALL,Gene_521,0.906484
827,ALL,Gene_588,1.0
827,ALL,Gene_607,0.991274
827,ALL,Gene_646,0.827041
827,ALL,Gene_650,0.680056
827,ALL,Gene_781,0.420427
827,ALL,Gene_816,0.254506
827,ALL,Gene_818,0.269596
827,ALL,Gene_84,0.002967
827,ALL,Gene_850,0.888527
827,ALL,Gene_916,0.199958
827,ALL,Gene_969,0.967184
828,AML,Gene_149,0.068667
828,AML,Gene_187,0.632118
828,AML,Gene_244,0.064334
828,AML,Gene_285,0.801638
828,AML,Gene_354,0.565106
828,AML,Gene_366,0.454724
828,AML,Gene_367,0.78955
828,AML,Gene_482,0.274636
828,AML,Gene_521,0.664924
828,AML,Gene_588,0.925502
828,AML,Gene_607,0.558531
828,AML,Gene_646,0.371594
828,AML,Gene_650,0.126784
828,AML,Gene_781,0.865327
828,AML,Gene_816,0.732286
828,AML,Gene_818,0.388275
828,AML,Gene_84,0.161965
828,AML,Gene_850,0.931933
828,AML,Gene_916,0.01468
828,AML,Gene_969,0.458895
829,AML,Gene_149,0.863313
829,AML,Gene_187,0.164492
829,AML,Gene_244,0.490698
829,AML,Gene_285,0.784698
829,AML,Gene_354,0.656865
829,AML,Gene_366,0.054138
829,AML,Gene_367,0.133967
829,AML,Gene_482,0.811564
829,AML,Gene_521,0.035866
829,AML,Gene_588,0.352277
829,AML,Gene_607,0.514347
829,AML,Gene_646,0.344941
829,AML,Gene_650,0.724289
829,AML,Gene_781,0.918895
829,AML,Gene_816,0.745299
829,AML,Gene_818,0.908064
829,AML,Gene_84,0.364929
829,AML,Gene_850,0.895336
829,AML,Gene_916,0.574288
829,AML,Gene_969,0.389402
830,Healthy,Gene_149,0.163665
830,Healthy,Gene_187,0.067319
830,Healthy,Gene_244,0.501517
830,Healthy,Gene_285,0.009248
830,Healthy,Gene_354,0.937676
830,Healthy,Gene_366,0.241382
830,Healthy,Gene_367,0.438753
830,Healthy,Gene_482,0.264116
830,Healthy,Gene_521,0.885878
830,Healthy,Gene_588,0.098787
830,Healthy,Gene_607,0.499718
830,Healthy,Gene_646,0.641707
830,Healthy,Gene_650,0.257154
830,Healthy,Gene_781,0.46329
830,Healthy,Gene_816,0.73107
830,Healthy,Gene_818,0.487367
830,Healthy,Gene_84,0.709481
830,Healthy,Gene_850,0.122553
830,Healthy,Gene_916,0.616473
830,Healthy,Gene_969,0.705464
831,AML,Gene_149,0.145917
831,AML,Gene_187,0.738829
831,AML,Gene_244,0.518345
831,AML,Gene_285,0.197462
831,AML,Gene_354,0.262037
831,AML,Gene_366,0.164519
831,AML,Gene_367,0.662913
831,AML,Gene_482,0.333158
831,AML,Gene_521,0.883891
831,AML,Gene_588,0.337058
831,AML,Gene_607,0.748088
831,AML,Gene_646,0.7057
831,AML,Gene_650,0.413094
831,AML,Gene_781,0.345431
831,AML,Gene_816,0.454909
831,AML,Gene_818,0.525477
831,AML,Gene_84,0.198959
831,AML,Gene_850,0.054044
831,AML,Gene_916,0.452437
831,AML,Gene_969,0.377652
832,AML,Gene_149,0.584949
832,AML,Gene_187,0.683405
832,AML,Gene_244,0.286699
832,AML,Gene_285,0.058956
832,AML,Gene_354,0.8973
832,AML,Gene_366,0.617345
832,AML,Gene_367,0.349726
832,AML,Gene_482,0.524247
832,AML,Gene_521,0.11696
832,AML,Gene_588,0.545315
832,AML,Gene_607,0.218326
832,AML,Gene_646,0.317775
832,AML,Gene_650,0.894635
832,AML,Gene_781,0.882966
832,AML,Gene_816,0.77084
832,AML,Gene_818,0.339888
832,AML,Gene_84,0.661344
832,AML,Gene_850,0.546292
832,AML,Gene_916,0.506089
832,AML,Gene_969,0.068319
833,AML,Gene_149,0.329793
833,AML,Gene_187,0.133796
833,AML,Gene_244,0.043171
833,AML,Gene_285,0.548443
833,AML,Gene_354,0.766739
833,AML,Gene_366,0.075683
833,AML,Gene_367,0.422734
833,AML,Gene_482,0.538496
833,AML,Gene_521,0.745734
833,AML,Gene_588,0.274055
833,AML,Gene_607,0.430963
833,AML,Gene_646,0.035222
833,AML,Gene_650,0.781415
833,AML,Gene_781,0.671617
833,AML,Gene_816,0.565692
